Leap Product,Company ObjectId,Account Name,Plan,Account ID,Agreement: Agreement #,Next Payment Due Date,Start Date,NAICS Code,Primary Classification,Current Number of Licenses,Current Monthly Cost Per License,Current Total Monthly Cost,Total Setup Fee,Total Paid-To-Date,Billing Zip/Postal Code,Billing City,Billing State/Province,Account Owner,Customer Success Manager,Current MRR,Consolidated Census Bands,Census Bands,# Of Potential Users,Current Leap Users,Current SalesPro Users,Current Leap MRR,Current SalesPro MRR
JobProgress,,Foursquare Roofing & Restoration LLC,Partner 65,0011K00002ZN7cZ,4038,12/13/22,4/21/22,not found,Contractors - Roofing,2,60.5,121,500,$853 ,44319,Akron,OH,Colton Temanson,Colton Temanson,121,1-9 employees,1-4 employees,,2,0,121,0
JobProgress,,Keystone Roofing Inc.,Partner 65,0011K00002ZN7O8,3759,12/13/22,10/24/22,not found,Contractors - Roofing,1,65,65,500,$850 ,80127,Littleton,CO,Sydney Phillips,Sydney Phillips,65,1-9 employees,1-4 employees,,1,0,65,0
JobProgress,,Kingdom Pools TN LLC,Leap Team 2023b,0011K00002fABnO,7088,11/3/23,10/3/23,not found,,4,99,348,500,$848 ,38401,Columbia,TN,Christopher Cielo,Christopher Cielo,348,1-9 employees,1-4 employees,,4,0,348,0
JobProgress,Hnlrf9H5BP,AAA Fence and Deck Company,Leap Team 2023b,0011K00002aMI87,7054,10/21/23,9/21/23,not found,,4,99,348,500,$848 ,27606,Raleigh,NC,Francesca Furnells,Francesca Furnells,348,1-9 employees,1-4 employees,,4,0,348,0
JobProgress,,323 Construction Group,Leap Team 2023b,0011K00002eRZJ5,6952,9/17/23,8/17/23,not found,,3,99,249,250,$848 ,76092,Southlake,TX,Francesca Furnells,Francesca Furnells,249,1-9 employees,1-4 employees,,3,0,249,0
JobProgress,,Eby Exteriors,Partner 65,0011K00002ZN7cc,4884,12/13/22,6/30/20,not found,Contractors - Building,1,60.5,60.5,500,$843 ,17501,Akron,PA,Sydney Phillips,Sydney Phillips,60.5,1-9 employees,1-4 employees,,1,0,60.5,0
JobProgress,,American Refacing and Custom Cabinets,Partner 65,0011K00002ZN7Oz,4260,12/13/22,11/18/21,not found,Cabinets & Countertops,1,60.5,85.5,500,$842 ,6042,Manchester,CT,Sydney Phillips,Sydney Phillips,85.5,1-9 employees,1-4 employees,,1,0,85.5,0
Leap,wGYRT7w934,Sash and Sill,SalesPro Enterprise 2023,0014100001V9Yma,7102,11/6/23,10/6/23,not found,Glass Products & Services,7,120,840,0,$840 ,34240,Sarasota,FL,Sydney Stansell,Sydney Stansell,840,1-9 employees,5-9 employees,3,0,7,0,840
Both,Cv4AbQFPDy,Shutter Brothers LLC,Partner 65,0011K00002aOGqB,6008,2/23/23,1/23/23,not found,,1,65,65,250,$835 ,33186,Miami,FL,Christopher Cielo,Christopher Cielo,190,1-9 employees,5-9 employees,5,1,1,65,125
JobProgress,,Stone Tile and Glass Renovations LLC,Partner 65,0011K00002ZN7vH,4581,12/13/22,3/26/21,not found,Contractors - Building,1,60.5,85.5,500,$833 ,44233,Hinckley,OH,Daniil Lyalko,Kevin Powell,85.5,1-9 employees,1-4 employees,,1,0,85.5,0
JobProgress,Ab97pJVQT9,Gateway Building Concepts LLC-CT,Partner 65,0011K00002YKGzz,5083,12/13/22,1/10/20,not found,Contractors - Building,2,60.5,121,500,$828 ,17527,Gap,PA,Sydney Phillips,Sydney Phillips,121,1-9 employees,1-4 employees,1,2,0,121,0
JobProgress,,Empire Roofing and Remodeling LLC,Partner 65,0011K00002ZN7Ph,5108,12/13/22,12/31/19,not found,Contractors - Roofing,2,60.5,121,500,$824 ,29486,Summerville,SC,Colton Temanson,Colton Temanson,121,1-9 employees,1-4 employees,,2,0,121,0
JobProgress,,JC Siding & Construction Inc.,Leap Team 2023,0011K00002ZN88z,6315,4/17/23,3/17/23,not found,Contractors - Building,2,60.5,121,500,$823 ,23832,Chesterfield,VA,Sydney Phillips,Sydney Phillips,121,1-9 employees,1-4 employees,,2,0,121,0
JobProgress,,Village Hardware Inc,Leap Team 2023b,0011K00002eRRLD,6947,9/15/23,8/15/23,not found,,5,84,417,0,$820 ,45856,Leipsic,Ohio,Francesca Furnells,Francesca Furnells,414,1-9 employees,5-9 employees,,5,0,417,0
JobProgress,,Architecture Roof Systems,Partner 65,0011K00002O8ath,4618,12/13/22,3/10/21,238160,Contractors - Roofing,1,60.5,60.5,500,$818 ,78665,Round Rock,TX,Daniil Lyalko,Kevin Powell,60.5,10-19 employees,10-19 employees,,1,0,60.5,0
JobProgress,,River City Exteriors,Leap Team 2023,0011K00002H4Vwk,6815,7/30/23,6/30/23,not found,Contractors - Roofing,1,79,79,500,$816 ,67215,Wichita,KS,Francesca Furnells,Francesca Furnells,79,1-9 employees,1-4 employees,,1,0,79,0
JobProgress,,Freedom Roofing,Leap Team 2023,0011K00002c5hMk,6590,6/8/23,5/8/23,not found,,1,79,79,500,$816 ,14626,Rochester,NY,Sydney Phillips,Sydney Phillips,79,1-9 employees,1-4 employees,1,1,0,79,0
JobProgress,,arktentllc,Leap Team 2023,0011K00002d9SXq,6759,7/20/23,6/20/23,not found,,1,79,79,500,$816 ,85122,Casa Grande,AZ,Daniil Lyalko,Kevin Powell,79,1-9 employees,1-4 employees,,1,0,79,0
JobProgress,,"Pave It Forward, LLC",Leap Team 2023,0011K00002dA67y,6761,7/21/23,6/21/23,not found,,1,79,79,500,$816 ,40245,Louisville,Kentucky,Sydney Phillips,Sydney Phillips,79,1-9 employees,1-4 employees,,1,0,79,0
Both,sDzgNandrT,Rivertown Roofing,Partner 65,0011K00002ZN7kn,4184,12/13/22,1/7/22,not found,,2,60.5,121,500,$812 ,63703,Cape Girardeau,MO,Francesca Furnells,Francesca Furnells,353,1-9 employees,1-4 employees,,2,2,121,232
JobProgress,,Built 2 Last Contracting,Partner 65,0011K00002ZN7og,4586,12/13/22,6/29/22,not found,Contractors - Roofing,3,60.5,181.5,500,$812 ,18954,Richboro,PA,Sydney Phillips,Sydney Phillips,181.5,10-19 employees,10-19 employees,,3,0,181.5,0
JobProgress,,Concrete Canvas Dallas,Leap Team 2023,0011K00002cRczL,6549,5/28/23,4/28/23,not found,,2,79,158,500,$812 ,75126,Forney,TX,Colton Temanson,Colton Temanson,158,1-9 employees,1-4 employees,1,2,0,158,0
JobProgress,,Rise Contracting LLC,Leap Team 2023,0011K00002dAPp8,6776,7/26/23,6/26/23,not found,,1,79,79,500,$812 ,44483,Warren,OH,Sydney Phillips,Sydney Phillips,79,1-9 employees,1-4 employees,,1,0,79,0
Leap,ynXqbcohIW,Apex Roofing and Construction LLC,Premium 2021,0011K00002H4rtG,5958,10/17/23,1/17/23,not found,Contractors - Roofing,1,90,90,0,$810 ,,Clarksburg,MD,Corey Stroup Mishenko,Corey Stroup Mishenko,90,1-9 employees,1-4 employees,0,0,1,0,90
Leap,0gZ4BlNmku,Fearless Tiger Construction LLC,Premium 2021,0011K00002VNyIy,6102,11/6/23,2/6/23,not found,Engineers,1,90,90,0,$810 ,,,OR,Sydney Phillips,Sydney Phillips,90,1-9 employees,1-4 employees,3,0,1,0,90
JobProgress,,DK Felder Roofing,Partner 65,0011K00002ZN7xm,4669,12/13/22,5/26/22,not found,Contractors - Roofing,1,60.5,60.5,500,$806 ,43147,Pickerington,OH,Daniil Lyalko,Kevin Powell,60.5,10-19 employees,10-19 employees,,1,0,60.5,0
JobProgress,,"John's Roofing Siding & Windows, LLC",Partner 65,0011K00002ZN7Kw,4720,12/13/22,1/5/21,not found,Contractors - Roofing,1,60.5,60.5,500,$800 ,6043,Bolton,CT,Corey Stroup Mishenko,Corey Stroup Mishenko,60.5,1-9 employees,1-4 employees,,1,0,60.5,0
JobProgress,,Quality Roofing Specialists,Leap Team 2023,0011K00002c5ijh,6595,6/8/23,5/8/23,not found,,4,79,366,500,$800 ,91307,Los Angeles,CA,Corey Stroup Mishenko,Corey Stroup Mishenko,366,1-9 employees,1-4 employees,,4,0,366,0
JobProgress,,Brentwood Roofing and Home Improvement,Leap Team 2023,0011K00002ePwqb,6904,9/1/23,8/1/23,not found,,3,99,249,0,$798 ,37027,Brentwood,TN,Francesca Furnells,Francesca Furnells,249,1-9 employees,5-9 employees,10,3,0,249,0
Both,zPB1TvsFh6,"White Pine Renovation, LLC",SalesPro Team 2023,0011K00002d9zOK,6841,10/12/23,7/12/23,not found,,1,99,99,500,$797 ,49004,Kalamazoo,MI,Francesca Furnells,Francesca Furnells,348,1-9 employees,1-4 employees,,3,1,249,99
JobProgress,,Premium Fire Sprinklers,Partner 65,0011K00002b31ds,6088,3/2/23,2/2/23,not found,,1,65,65,500,$795 ,95354,Modesto,CA,Daniil Lyalko,Kevin Powell,65,1-9 employees,1-4 employees,,1,0,65,0
Both,tQdl7p0tKt,KitchenLift,SalesPro Team 2023,0011K00002d9zos,6778,10/26/23,6/26/23,not found,,2,99,198,0,$792 ,77429,Cypress,TX,Christopher Cielo,Christopher Cielo,356,1-9 employees,1-4 employees,,2,2,158,198
Leap,WEpunIvgC9,A&I Construction Services LLC,Premium 2021,0011K00002bb1te,6216,10/28/23,2/28/23,not found,,1,99,99,0,$792 ,,,FL,Sydney Phillips,Sydney Phillips,99,1-9 employees,1-4 employees,,0,1,0,99
Both,vSY0TEBDAQ,Linkville Roofing,Premium 2021,0011K00002YKA44,5564,10/16/23,11/16/22,not found,Contractors - Roofing,1,99,99,0,$792 ,97601,Klamath Falls,Oregon,Colton Temanson,Colton Temanson,792,10-19 employees,10-19 employees,,14,1,693,99
Both,MLp1oaYqYN,Hometown Home Improvement & Building LLC,Leap Team 2023,0011K00002d8xrU,6720,7/7/23,6/7/23,not found,,2,79,158,0,$790 ,49508,Grand Rapids,MI,Corey Stroup Mishenko,Corey Stroup Mishenko,356,1-9 employees,1-4 employees,,2,2,158,198
JobProgress,,Skyline Development,Leap Team 2023,0011K00002cSBzd,6478,5/12/23,4/12/23,not found,,2,79,158,500,$790 ,33125,Miami,Florida,Daniil Lyalko,Kevin Powell,158,1-9 employees,1-4 employees,3,2,0,158,0
JobProgress,,Over The Top Solar Solutions,Leap Team 2023,0011K00002d7LwF,6699,7/1/23,6/1/23,not found,,2,79,158,500,$790 ,8064,new lisbon,NJ,Corey Stroup Mishenko,Corey Stroup Mishenko,158,1-9 employees,1-4 employees,,2,0,158,0
JobProgress,,Titan Industries Electric Co.,Partner 65,0011K00002ZN7eL,4083,12/13/22,7/22/22,not found,,4,60.5,242,500,$788 ,80108,Castle Rock,CO,Sydney Phillips,Sydney Phillips,242,1-9 employees,1-4 employees,,4,0,242,0
Leap,w8klQWF9Wk,TOTAL DESIGN AND REMODEL,Premium 2021,0011K00002YMFf1,3592,10/13/23,9/13/22,not found,Home Improvement & Remodeling Services,1,99,99,0,$787 ,,,VA,Corey Stroup Mishenko,Corey Stroup Mishenko,99,10-19 employees,10-19 employees,,0,1,0,99
JobProgress,,ELK Contracting,Leap Team 2023b,0011K00002f9ArA,7058,10/25/23,9/25/23,not found,,5,99,447,0,$782 ,78163,Bulverde,Texas,Christopher Cielo,Christopher Cielo,447,1-9 employees,5-9 employees,,5,0,447,0
JobProgress,,Green State Remodeling,Partner 65,0011K00002ZN7Qd,6490,5/14/23,4/14/23,not found,,1,65,65,0,$780 ,98682,Vancouver,WA,Sydney Phillips,Sydney Phillips,65,1-9 employees,1-4 employees,,1,0,65,0
JobProgress,,NG Masonry & Construction LLC,Partner 65,0011K00002ZN7PG,3783,12/13/22,9/20/22,not found,Contractors - Building,2,65,130,500,$780 ,14450,Fairport,NY,Sydney Phillips,Sydney Phillips,130,10-19 employees,10-19 employees,,2,0,130,0
JobProgress,,Roofing & Exterior PROS,Partner 65,0011K00002ZN7VF,4433,12/13/22,9/13/21,not found,Contractors - Roofing,3,60.5,181.5,500,$778 ,63011,Ellisville,MO,Sydney Phillips,Sydney Phillips,181.5,10-19 employees,10-19 employees,,3,0,181.5,0
Leap,algVRORU0I,Legacy industrial coatings,SalesPro Enterprise 2023,0011K00002c42zj,6888,10/28/23,7/28/23,not found,,2,129,258,0,$774 ,,,FL,Christopher Cielo,Christopher Cielo,258,1-9 employees,1-4 employees,,0,2,0,258
Leap,IaWy4hxf8U,Arbor Insulation Solutions,SalesPro Enterprise 2023,0011K00002EQA4D,6844,10/13/23,7/13/23,not found,Contractors - Insulation,2,129,258,0,$774 ,30076-3480,Roswell,GA,Colton Temanson,Colton Temanson,258,10-19 employees,10-19 employees,5,0,2,0,258
JobProgress,,Mast's Top Choice Roofing,Partner 65,0011K00002ZN7gv,4112,12/13/22,12/7/22,238160,Contractors - Roofing,1,65,65,500,$770 ,44047,Jefferson,OH,Sydney Phillips,Sydney Phillips,65,1-9 employees,1-4 employees,,1,0,65,0
JobProgress,,DS Home Improvements,Leap Team 2023,0011K00002d7tdJ,6652,6/22/23,5/22/23,not found,,1,79,79,0,$770 ,21076,Hanover,MD,Sydney Phillips,Sydney Phillips,79,1-9 employees,1-4 employees,,1,0,79,0
Both,EIm7ZS8Xp0,Dream Bath Today,Leap Team 2023b,0011K00002eP0C4,6983,9/29/23,8/29/23,not found,,5,99,447,0,$768 ,33351,Sunrise,FL,Francesca Furnells,Francesca Furnells,942,1-9 employees,5-9 employees,,5,5,447,495
JobProgress,,Rivers Edge Woodworks,Partner 65,0011K00002ZN7si,4537,12/13/22,4/2/21,not found,Cabinets & Countertops,1,60.5,60.5,500,$761 ,7055,Passaic,NJ,Sydney Phillips,Sydney Phillips,60.5,10-19 employees,10-19 employees,,1,0,60.5,0
JobProgress,,Flow Roofing,Partner 65,0011K00002ZN7fV,4279,12/13/22,6/24/22,not found,Contractors - Roofing,2,60.5,121,500,$758 ,97214,Portland,OR,Corey Stroup Mishenko,Corey Stroup Mishenko,121,1-9 employees,1-4 employees,,2,0,121,0
Leap,gW0gE63f6p,HomeView Exteriors,SalesPro Team 2023,0011K00002bsehA,6995,10/31/23,8/31/23,not found,,3,85,255,500,$755 ,,des,iowa,Francesca Furnells,Francesca Furnells,255,1-9 employees,1-4 employees,,0,3,0,255
JobProgress,,Sunnyside Roofing Inc.,Partner 65,0011K00002ZN7IB,4505,12/13/22,3/23/22,not found,Contractors - Roofing,1,60.5,60.5,500,$752 ,94530,El Cerrito,CA,Sydney Phillips,Sydney Phillips,60.5,1-9 employees,1-4 employees,,1,0,60.5,0
JobProgress,,Stonehenge CraftMasters,Partner 65,0011K00002ZN7pX,5296,12/13/22,6/18/22,not found,,2,60.5,146,500,$751 ,77484,Waller,TX,Corey Stroup Mishenko,Corey Stroup Mishenko,146,1-9 employees,1-4 employees,,2,0,146,0
Leap,LAPVWkhrs5,"Universal Pest & Termite, Inc",SalesPro Enterprise 2023,0011K00002b47A8,6792,10/28/23,6/28/23,not found,,2,125,250,0,$750 ,,,VA,Colton Temanson,Colton Temanson,250,1-9 employees,1-4 employees,,0,2,0,250
Leap,92LubtA13J,Infinity Roofing,SalesPro Enterprise 2023,0011K00002eQ3si,6970,10/23/23,8/23/23,not found,,1,125,125,500,$750 ,,,NC,Francesca Furnells,Francesca Furnells,125,1-9 employees,1-4 employees,,0,1,0,125
JobProgress,,Stucco LA,Leap Team 2023b,0011K00002eQzYd,6938,9/11/23,8/11/23,not found,,3,99,249,500,$749 ,90732,Los Angeles,CA,Francesca Furnells,Francesca Furnells,249,1-9 employees,1-4 employees,,3,0,249,0
JobProgress,,Mile High Remodeling,Leap Team 2023b,0011K00002f9aRI,7093,11/4/23,10/4/23,not found,,3,99,249,500,$749 ,80010,Aurora,CO,Christopher Cielo,Christopher Cielo,249,1-9 employees,1-4 employees,3,3,0,249,0
JobProgress,,AAA Construction Company,Leap Team 2023b,0011K00002eQpQP,6958,9/18/23,8/18/23,not found,,3,99,249,500,$749 ,30360,Atlanta,GA,Francesca Furnells,Francesca Furnells,249,1-9 employees,1-4 employees,,3,0,249,0
JobProgress,,"Pool Effects, Inc.",Leap Team 2023b,0011K00002f9p3p,7077,10/28/23,9/28/23,not found,,3,99,249,500,$749 ,92503,Riverside,CA,Christopher Cielo,Christopher Cielo,249,1-9 employees,1-4 employees,,3,0,249,0
JobProgress,,Opelika & Auburn Roofing Co,Leap Team 2023b,0011K00002f988c,7038,10/15/23,9/15/23,not found,,3,99,249,500,$749 ,36804,Opelika,AL,Christopher Cielo,Christopher Cielo,249,1-9 employees,1-4 employees,,3,0,249,0
JobProgress,,3D Roofing and Exteriors,Leap Team 2023b,0011K00002eSfDM,7053,10/21/23,9/21/23,not found,,3,99,249,500,$749 ,27521,Angier,NC,Christopher Cielo,Christopher Cielo,249,10-19 employees,10-19 employees,,3,0,249,0
JobProgress,,Paramount Commercial Roofing Systems,Partner 65,0011K00002ZN853,5113,12/13/22,12/27/19,238160,Contractors - Roofing,1,60.5,60.5,500,$749 ,45133,Hillsboro,OH,Daniil Lyalko,Kevin Powell,60.5,1-9 employees,1-4 employees,,1,0,60.5,0
JobProgress,6sERKegkvT,Specialty Insulation,Leap Team 2023b,0011K00002LRhNQ,6943,9/14/23,8/14/23,not found,Contractors - Insulation,3,99,249,250,$748 ,85194,Casa Grande,AZ,Sydney Stansell,Sydney Stansell,249,1-9 employees,1-4 employees,3,3,0,249,0
JobProgress,,HD Roofing Solutions,Leap Team 2023,0011K00002ePMcu,6891,8/28/23,7/28/23,not found,,3,99,249,250,$748 ,23323,Chesapeake,VA,Francesca Furnells,Francesca Furnells,249,1-9 employees,1-4 employees,,3,0,249,0
JobProgress,,Platinum Choice Plumbing,Leap Team 2023b,0011K00002eRMLT,6944,9/14/23,8/14/23,not found,,3,99,249,250,$748 ,85194,Casa Grande,AZ,Sydney Stansell,Sydney Stansell,249,1-9 employees,1-4 employees,,3,0,249,0
Both,gAwMgmL34I,Snap Home Solutions,Leap Team 2023,0011K00002eQ3a5,6893,8/28/23,7/28/23,not found,,3,99,249,0,$747 ,60440,Bolingbrook,IL,Francesca Furnells,Francesca Furnells,447,1-9 employees,1-4 employees,,3,2,249,198
JobProgress,,TZ / Teezy Roofing Siding and Restoration,Leap Team 2023b,0011K00002eRML4,6960,9/19/23,8/19/23,not found,,4,99,249,0,$747 ,45459,Dayton,OH,Christopher Cielo,Christopher Cielo,249,1-9 employees,1-4 employees,,4,0,249,0
JobProgress,,"Distinct Renovations, LLC",Leap Team 2023,0011K00002ePQPV,6861,8/20/23,7/20/23,not found,,3,99,249,500,$747 ,23226,Richmond,VA,Christopher Cielo,Christopher Cielo,249,1-9 employees,1-4 employees,3,3,0,249,0
JobProgress,,BNO builders,Leap Team 2023,0011K00002ePcDa,6869,8/21/23,7/21/23,not found,,3,99,249,0,$747 ,94063,Redwood City,CA,Francesca Furnells,Francesca Furnells,249,1-9 employees,1-4 employees,,3,0,249,0
JobProgress,,The Exteriors Company,Leap Team 2023,0011K00002ePvhU,6892,8/28/23,7/28/23,not found,,3,99,249,0,$747 ,53531,Deerfield,WI,Francesca Furnells,Francesca Furnells,249,1-9 employees,1-4 employees,,3,0,249,0
JobProgress,,T&J construction llc,Leap Team 2023,0011K00002ePXh6,6860,8/20/23,7/20/23,not found,,3,99,249,0,$747 ,46788,Spencerville,IN,Francesca Furnells,Francesca Furnells,249,1-9 employees,1-4 employees,,3,0,249,0
JobProgress,,MUS Roofing & General Contracting INC,Leap Team 2023,0011K00002FgWtX,6881,8/26/23,7/26/23,238160,Contractors - Roofing,3,99,249,0,$747 ,75023,Plano,TX,Francesca Furnells,Francesca Furnells,249,1-9 employees,1-4 employees,,3,0,249,0
JobProgress,,Zaman Roofing LLC,Leap Team 2023,0011K00002d9zXg,6859,8/20/23,7/20/23,not found,,3,99,249,0,$747 ,6111,Newington,CT,Christopher Cielo,Christopher Cielo,249,1-9 employees,1-4 employees,,3,0,249,0
JobProgress,,Reflect Roofing LLC,Leap Team 2023,0011K00002eP0gJ,6885,8/27/23,7/27/23,not found,,3,99,249,0,$747 ,94104,San Francisco,CA,Francesca Furnells,Francesca Furnells,249,1-9 employees,1-4 employees,,3,0,249,0
JobProgress,,T.P. Remodeling INC,Partner 65,0011K00002ZN7HS,4833,12/13/22,9/23/20,not found,Contractors - Building,1,60.5,60.5,500,$743 ,92508,Riverside,CA,Daniil Lyalko,Kevin Powell,60.5,1-9 employees,1-4 employees,,1,0,60.5,0
JobProgress,,Solution Source Inc,Partner 65,0011K00002ZN8CN,6795,7/29/23,6/29/23,not found,Contractors - Building,1,60.5,60.5,500,$742 ,33566,Plant City,FL,Daniil Lyalko,Lester Morris,60.5,10-19 employees,10-19 employees,,1,0,60.5,0
JobProgress,,DE SHAZO & SON ROOFING INC,Leap Team 2023b,0011K00002eRJIv,6980,9/28/23,8/28/23,not found,,5,99,447,0,$740 ,23060,Glen Allen,Virginia,Christopher Cielo,Christopher Cielo,447,1-9 employees,5-9 employees,,5,0,447,0
JobProgress,,Made Anew LLC,Partner 65,0011K00002ZN7qj,5266,12/13/22,5/4/19,not found,Contractors - Building,1,66,66,750,$739 ,8330,Mays Landing,NJ,Sydney Phillips,Sydney Phillips,66,1-9 employees,1-4 employees,,1,0,66,0
JobProgress,,Xternal Powerwashing,Leap Team 2023,0011K00002c5bHk,6622,6/15/23,5/15/23,not found,,1,79,79,500,$737 ,17331,Hanover,PA,Daniil Lyalko,Kevin Powell,79,1-9 employees,1-4 employees,,1,0,79,0
JobProgress,,"Arbuckle Construction, LLC",Partner 65,0011K00002aOD2G,6000,2/20/23,1/13/23,not found,,1,65,65,500,$735 ,73069,Norman,OK,Sydney Phillips,Sydney Phillips,65,1-9 employees,1-4 employees,,1,0,65,0
JobProgress,,CR3 American Exteriors of Palm Beach,Leap Team 2023,0011K00002c57BV,6556,6/1/23,5/1/23,not found,,3,35,105,250,$733 ,33458,Jupiter,FL,Sydney Phillips,Sydney Phillips,105,1-9 employees,1-4 employees,,3,0,105,0
JobProgress,,"PRG, LLC",Partner 65,0011K00002aMxST,5898,2/10/23,10/3/22,not found,,1,45,45,750,$733 ,20872,Damascus,MD,Sydney Phillips,Sydney Phillips,45,1-9 employees,1-4 employees,,1,0,45,0
JobProgress,,Skywall Construction LLC,Partner 65,0011K00002ZN7dA,4689,12/13/22,1/11/21,not found,,1,60.5,60.5,500,$733 ,78602,Bastrop,TX,Sydney Phillips,Sydney Phillips,60.5,1-9 employees,1-4 employees,,1,0,60.5,0
JobProgress,,Andy's Pools Inc.,Partner 65,0011K00002ZNpkl,5623,12/30/22,11/30/22,not found,,1,60,60,750,$730 ,92860,Norco,CA,Sydney Phillips,Sydney Phillips,60,1-9 employees,1-4 employees,,1,0,60,0
JobProgress,,Red Canyon Roofing,Partner 65,0011K00002ZN7ZM,6303,4/16/23,3/16/23,238160,Contractors - Roofing,2,60.5,121,500,$725 ,80501,Longmont,CO,Sydney Phillips,Sydney Phillips,121,1-9 employees,1-4 employees,,2,0,121,0
Both,Wa8dJxmTL8,Red Wolf Roofing,Leap Team 2023,0011K00002c56bR,6541,5/27/23,4/27/23,not found,,3,79,237,0,$724 ,46804,Fort Wayne,IN,Christopher Cielo,Christopher Cielo,435,1-9 employees,1-4 employees,,3,2,237,198
JobProgress,,Axis Roofing and Construction,Partner 65,0011K00002ZN7JZ,6293,4/15/23,3/15/23,not found,Contractors - Roofing,2,60.5,121,500,$723 ,73099,Yukon,OK,Sydney Phillips,Sydney Phillips,121,1-9 employees,1-4 employees,,2,0,121,0
JobProgress,,"SH Contractors & Real Estate, PLLC",Leap Team 2023b,0011K00002eSPQo,6998,10/1/23,9/1/23,not found,,3,99,249,0,$723 ,75068,Little Elm,TX,Sydney Phillips,Sydney Phillips,249,1-9 employees,1-4 employees,,3,0,249,0
JobProgress,,Capitol Roofing and Solar,Partner 65,0011K00002ZN7Zk,3979,12/13/22,5/6/22,not found,Contractors - Roofing,1,60.5,60.5,500,$721 ,80401,Golden,CO,Sydney Phillips,Sydney Phillips,60.5,1-9 employees,1-4 employees,,1,0,60.5,0
JobProgress,,R&S Contracting Services LLC,Partner 65,0011K00002bbDTb,6186,3/22/23,2/22/23,not found,,1,65,65,200,$720 ,36870,Phoenix City,AL,Daniil Lyalko,Kevin Powell,65,1-9 employees,1-4 employees,,1,0,65,0
JobProgress,,ARC Services,Partner 65,0011K00002ZN7N0,3706,12/13/22,11/2/22,not found,,1,65,65,500,$715 ,65787,Roach,MO,Sydney Phillips,Sydney Phillips,65,1-9 employees,1-4 employees,1,1,0,65,0
JobProgress,,KC & Sons Construction LLC,Partner 65,0011K00002ZN7IQ,3844,12/13/22,8/3/22,not found,,1,65,65,500,$715 ,53549,Jefferson,WI,Sydney Phillips,Sydney Phillips,65,1-9 employees,1-4 employees,,1,0,65,0
JobProgress,,Overton Roofing,Partner 65,0011K00002ZN7QJ,3789,12/13/22,9/2/22,not found,Contractors - Roofing,1,65,65,500,$715 ,47501,Washington,IN,Sydney Phillips,Sydney Phillips,65,1-9 employees,1-4 employees,,1,0,65,0
JobProgress,,Patriot Roofing,Partner 65,0011K00002ZN7Np,3876,12/13/22,7/11/22,238160,Contractors - Roofing,1,60.5,60.5,500,$713 ,68601,Columbus,NE,Sydney Phillips,Sydney Phillips,60.5,50-249 employees,50-99 employees,,1,0,60.5,0
JobProgress,,AmeTex Roofing & Home Improvement,Leap Team 2023,0011K00002d9Cxh,6726,7/8/23,6/8/23,238160,,3,79,237,0,$711 ,76706,Robinson,TX,Corey Stroup Mishenko,Corey Stroup Mishenko,237,1-9 employees,1-4 employees,,3,0,237,0
JobProgress,,All action water damage,Partner 65,0011K00002ZN7jG,4185,12/13/22,1/24/22,not found,Fire & Water - Damage & Restoration,1,60.5,60.5,500,$707 ,94080,South San Francisco,CA,Sydney Phillips,Sydney Phillips,60.5,1-9 employees,1-4 employees,,1,0,60.5,0
JobProgress,,Prestige Painting,Partner 65,0011K00002ZN7XV,3994,12/13/22,12/12/22,not found,Contractors - Building,1,65,65,500,$705 ,R3Y0G9,Winnipeg,MB,Sydney Phillips,Sydney Phillips,65,1-9 employees,1-4 employees,,1,0,65,0
JobProgress,,Core24 Services,Partner 65,0011K00002ZN80b,4806,12/13/22,10/2/20,not found,Fire & Water - Damage & Restoration,2,60.5,121,500,$705 ,19947,Georgetown,DE,Sydney Phillips,Sydney Phillips,121,10-19 employees,10-19 employees,,2,0,121,0
Both,5YSJhWaOpx,"Crusader RetroFoam, LLC",Partner 65,0011K00002PQkGd,3828,12/13/22,8/23/22,not found,Contractors - Insulation,2,35,70,500,$700 ,73024,Corn,OK,Francesca Furnells,Francesca Furnells,268,1-9 employees,1-4 employees,,2,2,70,198
Both,6jhoatiAGB,American Roofing,SalesPro Team 2023,0011K00002LShL3,6971,10/23/23,8/23/23,238160,Contractors - Roofing,1,99,99,500,$698 ,36608-3783,Mobile,AL,Sydney Stansell,Sydney Stansell,348,1-9 employees,1-4 employees,,3,1,249,99
Leap,UxcbxtI3GM,sounders roofing llc,SalesPro Team 2023,0011K00002eQpp6,6935,10/10/23,8/10/23,not found,,1,99,99,500,$698 ,,,WA,Francesca Furnells,Francesca Furnells,99,1-9 employees,1-4 employees,,0,1,0,99
Both,kMv6nlHvVb,Northeast Home & Energy,Partner 65,0014100001dLcfs,6205,3/27/23,2/27/23,not found,Contractors - Roofing,12,49.5,619,0,$698 ,1536,North Grafton,MA,Colton Temanson,Colton Temanson,1164,10-19 employees,10-19 employees,0,12,5,619,545
JobProgress,,Delaware Exteriors LLC,Leap Team 2023b,0011K00002eRPr1,6966,9/22/23,8/22/23,not found,,4,99,348,0,$696 ,19938,Clayton,DE,Francesca Furnells,Francesca Furnells,348,1-9 employees,1-4 employees,,4,0,348,0
